country,year,iso_code,region,population,gdp,co2,co2_per_capita,co2_per_gdp,coal_co2,oil_co2,gas_co2,cement_co2,flaring_co2,other_co2
Asia,1955,OWID_ASI,Asia,2177393016,1221764705614,780.55,0.36,638.871,357.98,243.76000000000002,126.22,30.02,15.030000000000001,7.510000000000001
Asia,1956,OWID_ASI,Asia,2197134674,1402858691440,808.8,0.37,576.537,366.35,253.58,134.21,31.240000000000002,15.610000000000001,7.8100000000000005
Asia,1957,OWID_ASI,Asia,2223249047,1614788340384,803.95,0.36,497.8671,366.12,252.07,131.54,31.009999999999998,15.49,7.75
Asia,1958,OWID_ASI,Asia,2269084867,1792900594500,826.0699999999999,0.36,460.745,374.11,260.11,136.08,31.86,15.94,7.97
Asia,1959,OWID_ASI,Asia,2295427395,1998386700790,872.11,0.38,436.407,393.94,274.97,144.32,33.66,16.84,8.41
Asia,1960,OWID_ASI,Asia,2366613690,2383014932563,961.1999999999999,0.41,403.3546,429.58,304.42,162.15,37.19,18.58,9.299999999999999
Asia,1961,OWID_ASI,Asia,2400119949,2569536542930,975.19,0.41,379.5198,433.77,309.78000000000003,165.57999999999998,37.76,18.87,9.44
Asia,1962,OWID_ASI,Asia,2453403805,2873171470208,1004.2099999999999,0.41,349.5127,447.52000000000004,319.65,169.12,38.81,19.42,9.69
Asia,1963,OWID_ASI,Asia,2454977832,3081948229617,1073.22,0.44,348.2278,473.85999999999996,342.38,184.16,41.6,20.779999999999998,10.4
Asia,1964,OWID_ASI,Asia,2474632324,3377176307621,1118.04,0.45,331.0576,490.40000000000003,358.57,193.21,43.35,21.69,10.85
Asia,1965,OWID_ASI,Asia,2486161576,3833147601016,1162.52,0.47,303.2808,508.62,373.37,201.62,45.12,22.55,11.26
Asia,1966,OWID_ASI,Asia,2540405723,4092964149877,1213.92,0.48,296.587,526.32,392.77000000000004,212.39000000000001,47.129999999999995,23.57,11.780000000000001
Asia,1967,OWID_ASI,Asia,2590334487,4455240270273,1218.1799999999998,0.47,273.4263,529.59,394.94,211.01,47.23,23.619999999999997,11.809999999999999
Asia,1968,OWID_ASI,Asia,2635973687,4737207243057,1292.56,0.49,272.8527,555.6,420.6,228.43,50.24,25.110000000000003,12.540000000000001
Asia,1969,OWID_ASI,Asia,2643892225,4950370489596,1342.02,0.51,271.0949,578.5,437.66,234.73,52.07,26.03,13.02
Asia,1970,OWID_ASI,Asia,2731233043,5558886695892,1440.38,0.53,259.113,615.51,471.52,255.32000000000002,55.97,28.0,13.98
Asia,1971,OWID_ASI,Asia,2740729892,5946211667500,1477.9299999999998,0.54,248.5498,624.33,488.6,264.41,57.49,28.720000000000002,14.38
Asia,1972,OWID_ASI,Asia,2818773374,6387415431178,1540.31,0.55,241.1476,647.0300000000001,510.23,278.08,59.97,29.990000000000002,15.0
Asia,1973,OWID_ASI,Asia,2854412288,6860703684037,1637.02,0.57,238.6082,686.36,545.43,293.83,63.65,31.83,15.919999999999998
Asia,1974,OWID_ASI,Asia,2892306638,7214904067454,1626.18,0.56,225.3918,679.1700000000001,544.53,291.88,63.22,31.6,15.82
Asia,1975,OWID_ASI,Asia,2925101718,7506787864537,1744.12,0.6,232.3391,720.81,588.85,315.76,67.84,33.92,16.96
Asia,1976,OWID_ASI,Asia,2945175203,8122825693402,1892.14,0.64,232.9411,776.44,641.88,344.95,73.64999999999999,36.83,18.41
Asia,1977,OWID_ASI,Asia,2947863821,8575754961269,1953.6,0.66,227.805,793.52,667.37,359.52,76.12,38.05,19.02
Asia,1978,OWID_ASI,Asia,2957774978,8920286774090,1947.21,0.66,218.2901,787.49,670.87,356.31,75.75,37.85,18.93
Asia,1979,OWID_ASI,Asia,3012859317,9288068379909,2038.32,0.68,219.4557,822.15,701.43,375.8,79.39,39.67,19.85
Asia,1980,OWID_ASI,Asia,3077647464,9731293885691,3263.9,1.06,335.4025,1469.13,1068.66,508.12,124.56,62.29,31.14
Asia,1981,OWID_ASI,Asia,3064327514,10118472572888,3557.84,1.16,351.6183,1591.98,1172.65,555.61,135.76,67.87,33.93
Asia,1982,OWID_ASI,Asia,3110097203,10550912753405,3774.0099999999998,1.21,357.6951,1688.4699999999998,1242.9199999999998,590.49,144.07,72.03999999999999,36.01
Asia,1983,OWID_ASI,Asia,3148369816,11371235932355,3935.22,1.25,346.0679,1762.82,1299.52,610.38,149.98000000000002,75.01,37.48
Asia,1984,OWID_ASI,Asia,3133595004,11386278804251,4284.22,1.37,376.2616,1927.05,1408.34,663.01,163.34,81.64,40.82
Asia,1985,OWID_ASI,Asia,3165252288,11869704003578,4588.41,1.45,386.5648,2059.59,1512.69,710.11,174.88,87.44,43.730000000000004
Asia,1986,OWID_ASI,Asia,3239533502,12368664757435,4922.46,1.52,397.9783,2225.38,1616.94,752.28,187.34,93.67999999999999,46.86
Asia,1987,OWID_ASI,Asia,3265364838,12779547763068,5181.7300000000005,1.59,405.4705,2326.27,1718.86,791.78,197.06,98.53,49.25
Asia,1988,OWID_ASI,Asia,3281377728,13917870173804,5507.57,1.68,395.7193,2485.63,1814.88,840.4,209.5,104.75999999999999,52.4
Asia,1989,OWID_ASI,Asia,3300463004,14272280432801,5692.29,1.72,398.8354,2557.11,1885.76,870.51,216.54000000000002,108.26,54.120000000000005
Asia,1990,OWID_ASI,Asia,3338992498,14794515301191,5862.87,1.76,396.2867,2642.47,1934.61,895.45,223.06,111.52000000000001,55.76
Asia,1991,OWID_ASI,Asia,3367324187,14901063738600,6246.67,1.86,419.2097,2813.0099999999998,2071.19,947.13,237.32999999999998,118.64999999999999,59.349999999999994
Asia,1992,OWID_ASI,Asia,3390858004,15955268488773,6610.11,1.95,414.2901,2991.12,2180.8,998.7,251.12,125.55,62.77
Asia,1993,OWID_ASI,Asia,3464186391,16250276171076,6817.27,1.97,419.5172,3066.07,2265.17,1032.89,258.93,129.48,64.73
Asia,1994,OWID_ASI,Asia,3464410270,16624533306030,7098.51,2.05,426.99,3202.94,2355.83,1068.25,269.38,134.69,67.38
Asia,1995,OWID_ASI,Asia,3503863737,17247739607653,7338.44,2.09,425.4726,3318.37,2422.23,1109.9,278.81,139.4,69.7
Asia,1996,OWID_ASI,Asia,3498618153,17985873393601,7539.16,2.15,419.1712,3406.06,2501.8,1130.76,286.01,143.01,71.49
Asia,1997,OWID_ASI,Asia,3523948662,18674194494945,7804.74,2.21,417.9425,3516.39,2592.4500000000003,1177.3700000000001,296.3,148.14000000000001,74.09
Asia,1998,OWID_ASI,Asia,3545823181,19304047736570,7872.13,2.22,407.7969,3550.41,2612.86,1185.95,298.8,149.4,74.69
Asia,1999,OWID_ASI,Asia,3592733406,19302242588608,8099.42,2.25,419.6103,3660.37,2686.01,1215.27,307.31,153.65,76.81
Asia,2000,OWID_ASI,Asia,3618989955,20063888293572,8304.71,2.29,413.9133,3767.4500000000003,2736.21,1249.22,315.34,157.67,78.82
Asia,2001,OWID_ASI,Asia,3621014139,21141564991101,9269.45,2.56,438.4467,4251.94,3036.96,1365.95,351.2,175.61,87.8
Asia,2002,OWID_ASI,Asia,3714488069,21426331625601,9529.02,2.57,444.7341,4416.28,3098.8,1382.96,360.54,180.29,90.14999999999999
Asia,2003,OWID_ASI,Asia,3716448961,22725448107368,10206.96,2.75,449.1423,4763.43,3304.27,1464.13,385.78,192.88,96.45
Asia,2004,OWID_ASI,Asia,3764399070,23059473084443,11017.9,2.93,477.8036,5163.07,3574.01,1553.71,415.49,207.76,103.88
Asia,2005,OWID_ASI,Asia,3741591675,22856148163967,11126.77,2.97,486.8174,5244.9,3586.64,1561.01,419.53999999999996,209.76,104.9
Asia,2006,OWID_ASI,Asia,3800788456,23582631056126,11808.4,3.11,500.7245,5582.0199999999995,3804.89,1643.07,444.81,222.4,111.21
Asia,2007,OWID_ASI,Asia,3787153491,24817195120938,12527.95,3.31,504.8093,5969.53,4019.35,1714.55,471.16,235.56,117.78
Asia,2008,OWID_ASI,Asia,3830003058,24450914565767,12690.41,3.31,519.0158,6049.77,4071.08,1734.44,477.18,238.6,119.3
Asia,2009,OWID_ASI,Asia,3891338373,25940290677450,13154.47,3.38,507.1057,6282.86,4215.43,1790.92,494.45,247.23000000000002,123.59
Asia,2010,OWID_ASI,Asia,3848429029,27017542899809,13719.210000000001,3.56,507.789,6617.2699999999995,4357.14,1843.1699999999998,515.22,257.61,128.82
Asia,2011,OWID_ASI,Asia,3922081580,27229403443564,14201.78,3.62,521.5605,6873.929999999999,4495.17,1899.58,533.18,266.61,133.31
Asia,2012,OWID_ASI,Asia,3930948920,27744921185992,15281.23,3.89,550.7758,7430.39,4827.610000000001,2020.4,573.06,286.54,143.25
Asia,2013,OWID_ASI,Asia,3945413639,28809375413301,15705.62,3.98,545.1566,7689.68,4939.82,2046.79,588.1999999999999,294.09999999999997,147.04
Asia,2014,OWID_ASI,Asia,4007291683,29138628308533,16168.25,4.03,554.8734,7926.65,5075.84,2106.0299999999997,605.56,302.78,151.39000000000001
Asia,2015,OWID_ASI,Asia,3965660630,29910455255688,16597.52,4.19,554.907,8157.389999999999,5211.53,2141.9,621.0,310.51,155.24
Asia,2016,OWID_ASI,Asia,4053152551,31226121418383,17381.67,4.29,556.6388,8551.220000000001,5459.04,2233.86,650.02,325.01,162.49
Asia,2017,OWID_ASI,Asia,4085578947,31180262230351,16963.91,4.15,544.0592,8345.18,5327.3,2181.17,634.43,317.24,158.62
Asia,2018,OWID_ASI,Asia,4087554677,32309964667152,18315.91,4.48,566.8812,9073.08,5718.4,2326.7400000000002,684.36,342.18,171.1
Asia,2019,OWID_ASI,Asia,4098930545,32868249345832,18516.35,4.52,563.3507,9178.35,5787.2,2340.76,691.4300000000001,345.73,172.86
Asia,2020,OWID_ASI,Asia,4083988940,32488135125827,19098.26,4.68,587.8534,9508.800000000001,5944.08,2397.9,712.86,356.42,178.23000000000002
Asia,2021,OWID_ASI,Asia,4159724895,33040393741144,19806.100000000002,4.76,599.4511,9914.59,6141.96,2457.13,738.51,369.27000000000004,184.61
Asia,2022,OWID_ASI,Asia,4189293625,34016447600241,19797.19,4.73,581.9888,9863.630000000001,6168.23,2473.01,738.47,369.22,184.6
Asia,2023,OWID_ASI,Asia,4218908558,34834110786135,19893.33,4.72,571.0876,9922.289999999999,6191.62,2480.98,741.98,371.01,185.48000000000002
Australia,1900,AUS,Oceania,5278734,32648263546,2.84,0.54,86.9117,1.32,0.76,0.59,0.09,0.05,0.02
Australia,1901,AUS,Oceania,5873533,33757813153,3.04,0.52,89.9843,1.42,0.81,0.64,0.1,0.05,0.03
Australia,1902,AUS,Oceania,6408693,32744724359,3.07,0.48,93.823,1.43,0.82,0.64,0.1,0.05,0.03
Australia,1903,AUS,Oceania,6708321,34585716543,3.29,0.49,95.1661,1.53,0.88,0.69,0.11,0.05,0.03
Australia,1904,AUS,Oceania,7070480,31842836038,3.58,0.51,112.5245,1.67,0.95,0.75,0.12,0.06,0.03
Australia,1905,AUS,Oceania,7352118,33717144196,4.02,0.55,119.2913,1.87,1.07,0.84,0.13,0.07,0.03
Australia,1906,AUS,Oceania,7676824,32961331495,4.51,0.59,136.7735,2.1,1.2,0.95,0.15,0.08,0.04
Australia,1907,AUS,Oceania,7984444,32905990419,4.73,0.59,143.7244,2.2,1.26,0.99,0.16,0.08,0.04
Australia,1908,AUS,Oceania,8361769,33985436185,4.82,0.58,141.6999,2.24,1.28,1.01,0.16,0.08,0.04
Australia,1909,AUS,Oceania,8558087,34677472905,5.73,0.67,165.2838,2.67,1.53,1.2,0.19,0.1,0.05
Australia,1910,AUS,Oceania,8967194,33865804561,6.28,0.7,185.5366,2.93,1.67,1.32,0.21,0.1,0.05
Australia,1911,AUS,Oceania,8893969,34683129478,6.34,0.71,182.7701,2.95,1.69,1.33,0.21,0.11,0.05
Australia,1912,AUS,Oceania,9303545,32711400325,7.24,0.78,221.3982,3.37,1.93,1.52,0.24,0.12,0.06
Australia,1913,AUS,Oceania,9570958,33565331213,7.59,0.79,226.2411,3.54,2.02,1.59,0.25,0.13,0.06
Australia,1914,AUS,Oceania,9934051,33334297406,8.77,0.88,263.0156,4.08,2.33,1.84,0.29,0.15,0.07
Australia,1915,AUS,Oceania,9815694,31864010413,9.44,0.96,296.3886,4.4,2.51,1.98,0.31,0.16,0.08
Australia,1916,AUS,Oceania,10247633,33690320680,9.79,0.96,290.7133,4.56,2.61,2.05,0.33,0.16,0.08
Australia,1917,AUS,Oceania,10582715,34041106486,10.85,1.03,318.8651,5.06,2.89,2.28,0.36,0.18,0.09
Australia,1918,AUS,Oceania,10538890,33807913255,12.06,1.14,356.7998,5.62,3.21,2.53,0.4,0.2,0.1
Australia,1919,AUS,Oceania,11022437,34291537661,12.39,1.12,361.2674,5.77,3.3,2.6,0.41,0.21,0.1
Australia,1920,AUS,Oceania,10852982,33738987420,13.07,1.2,387.3364,6.09,3.48,2.74,0.43,0.22,0.11
Australia,1921,AUS,Oceania,11374456,32048613354,15.04,1.32,469.2752,7.01,4.0,3.15,0.5,0.25,0.13
Australia,1922,AUS,Oceania,11669297,32215092506,15.1,1.29,468.7184,7.03,4.02,3.17,0.5,0.25,0.13
Australia,1923,AUS,Oceania,11742131,33823189835,16.74,1.43,494.8021,7.8,4.46,3.51,0.56,0.28,0.14
Australia,1924,AUS,Oceania,11835438,32746180293,19.33,1.63,590.2371,9.0,5.15,4.05,0.64,0.32,0.16
Australia,1925,AUS,Oceania,11838053,32091811182,20.5,1.73,638.9075,9.55,5.46,4.3,0.68,0.34,0.17
Australia,1926,AUS,Oceania,12454266,33264169191,21.2,1.7,637.2214,9.88,5.64,4.44,0.71,0.35,0.18
Australia,1927,AUS,Oceania,12422348,33681980704,22.29,1.79,661.7099,10.38,5.93,4.67,0.74,0.37,0.19
Australia,1928,AUS,Oceania,12385896,32926299061,24.57,1.98,746.1488,11.45,6.54,5.15,0.82,0.41,0.2
Australia,1929,AUS,Oceania,12905594,34238452902,26.25,2.03,766.7442,12.23,6.99,5.5,0.87,0.44,0.22
Australia,1930,AUS,Oceania,12981618,33981631537,27.89,2.15,820.7095,12.99,7.42,5.85,0.93,0.46,0.23
Australia,1931,AUS,Oceania,12974027,32939941510,32.59,2.51,989.2612,15.18,8.68,6.83,1.08,0.54,0.27
Australia,1932,AUS,Oceania,13198513,34353822972,32.8,2.48,954.6695,15.28,8.73,6.88,1.09,0.55,0.27
Australia,1933,AUS,Oceania,13292912,33998128392,36.38,2.74,1069.9857,16.95,9.68,7.63,1.21,0.61,0.3
Australia,1934,AUS,Oceania,13745185,33960442019,38.8,2.82,1142.5492,18.08,10.33,8.13,1.29,0.65,0.32
Australia,1935,AUS,Oceania,13946533,33678982798,45.31,3.25,1345.2579,21.11,12.06,9.5,1.51,0.75,0.38
Australia,1936,AUS,Oceania,14054857,31863155388,44.96,3.2,1410.9714,20.95,11.97,9.43,1.5,0.75,0.37
Australia,1937,AUS,Oceania,14403442,34158299065,46.19,3.21,1352.2237,21.52,12.3,9.68,1.54,0.77,0.38
Australia,1938,AUS,Oceania,14600898,33084740000,49.69,3.4,1501.8364,23.15,13.23,10.42,1.65,0.83,0.41
Australia,1939,AUS,Oceania,14629090,34982742529,57.3,3.92,1637.9465,26.7,15.25,12.01,1.91,0.95,0.48
Australia,1940,AUS,Oceania,14442067,34565248983,61.53,4.26,1779.9684,28.66,16.38,12.9,2.05,1.02,0.51
Australia,1941,AUS,Oceania,15011595,33793776473,64.28,4.28,1902.19,29.95,17.11,13.48,2.14,1.07,0.53
Australia,1942,AUS,Oceania,15010807,32669809639,68.95,4.59,2110.3623,32.12,18.35,14.45,2.29,1.15,0.57
Australia,1943,AUS,Oceania,15263883,32507453267,69.8,4.57,2147.1819,32.52,18.58,14.63,2.32,1.16,0.58
Australia,1944,AUS,Oceania,15478332,32965289206,79.73,5.15,2418.5365,37.14,21.23,16.71,2.65,1.33,0.66
Australia,1945,AUS,Oceania,15454949,33421502611,84.95,5.5,2541.8473,39.58,22.62,17.81,2.83,1.41,0.71
Australia,1946,AUS,Oceania,15970609,32816819459,86.07,5.39,2622.6323,40.1,22.91,18.04,2.86,1.43,0.72
Australia,1947,AUS,Oceania,15635603,33550013810,91.03,5.82,2713.2683,42.41,24.23,19.08,3.03,1.51,0.76
Australia,1948,AUS,Oceania,16136255,32378990925,97.1,6.02,2998.7547,45.24,25.85,20.36,3.23,1.62,0.81
Australia,1949,AUS,Oceania,15862849,35100337923,102.79,6.48,2928.4508,47.89,27.36,21.55,3.42,1.71,0.86
Australia,1950,AUS,Oceania,16617689,32186547259,117.26,7.06,3643.1137,54.63,31.22,24.58,3.9,1.95,0.98
Australia,1951,AUS,Oceania,16239953,37749911524,117.14,7.21,3102.9229,54.57,31.18,24.56,3.9,1.95,0.97
Australia,1952,AUS,Oceania,16380408,42799323517,124.9,7.62,2918.2543,58.19,33.25,26.19,4.16,2.08,1.04
Australia,1953,AUS,Oceania,16691671,47581605011,130.43,7.81,2741.2457,60.77,34.72,27.35,4.34,2.17,1.09
Australia,1954,AUS,Oceania,16870988,56231624809,153.39,9.09,2727.7583,71.46,40.83,32.16,5.1,2.55,1.28
Australia,1955,AUS,Oceania,16913208,63133459865,159.32,9.42,2523.5945,74.23,42.42,33.4,5.3,2.65,1.33
Australia,1956,AUS,Oceania,17318650,73937453748,153.56,8.87,2076.8836,71.54,40.88,32.19,5.11,2.56,1.28
Australia,1957,AUS,Oceania,17370475,81933630933,163.46,9.41,1995.0299,76.15,43.52,34.27,5.44,2.72,1.36
Australia,1958,AUS,Oceania,17232598,92421299498,168.4,9.77,1822.1311,78.46,44.83,35.31,5.6,2.8,1.4
Australia,1959,AUS,Oceania,17580828,106874322037,183.43,10.43,1716.3552,85.46,48.83,38.46,6.1,3.05,1.53
Australia,1960,AUS,Oceania,18078339,118443250171,178.91,9.9,1510.4948,83.35,47.63,37.51,5.95,2.98,1.49
Australia,1961,AUS,Oceania,18140517,132569809683,204.8,11.29,1544.8337,95.41,54.52,42.94,6.82,3.41,1.7
Australia,1962,AUS,Oceania,18313734,142092454646,208.87,11.4,1469.9382,97.31,55.61,43.79,6.95,3.48,1.74
Australia,1963,AUS,Oceania,18441329,157316910667,228.43,12.39,1452.0472,106.42,60.81,47.89,7.6,3.8,1.9
Australia,1964,AUS,Oceania,18302070,166995009110,213.92,11.69,1280.9988,99.66,56.95,44.85,7.12,3.56,1.78
Australia,1965,AUS,Oceania,18288374,181102963990,242.39,13.25,1338.4369,112.93,64.53,50.82,8.07,4.03,2.02
Australia,1966,AUS,Oceania,18559360,200392475648,250.25,13.48,1248.7817,116.59,66.62,52.46,8.33,4.16,2.08
Australia,1967,AUS,Oceania,19123471,212383864863,235.26,12.3,1107.6976,109.6,62.63,49.32,7.83,3.91,1.96
Australia,1968,AUS,Oceania,19380991,229230097577,252.22,13.01,1100.2898,117.51,67.15,52.88,8.39,4.2,2.1
Australia,1969,AUS,Oceania,19152727,264033438538,251.16,13.11,951.2474,117.01,66.86,52.66,8.36,4.18,2.09
Australia,1970,AUS,Oceania,18920246,261191972491,261.31,13.81,1000.4344,121.74,69.57,54.78,8.7,4.35,2.17
Australia,1971,AUS,Oceania,19159527,296707977525,268.46,14.01,904.8064,125.07,71.47,56.28,8.93,4.47,2.23
Australia,1972,AUS,Oceania,19440171,303685107380,286.75,14.75,944.2495,133.6,76.34,60.12,9.54,4.77,2.39
Australia,1973,AUS,Oceania,19781010,342125934104,287.52,14.54,840.3881,133.95,76.54,60.28,9.57,4.78,2.39
Australia,1974,AUS,Oceania,19520453,348882442476,316.15,16.2,906.1788,147.29,84.17,66.28,10.52,5.26,2.63
Australia,1975,AUS,Oceania,20350962,362174125041,287.74,14.14,794.4867,134.06,76.6,60.33,9.58,4.79,2.39
Australia,1976,AUS,Oceania,20025509,390394167197,330.02,16.48,845.3446,153.75,87.86,69.19,10.98,5.49,2.75
Australia,1977,AUS,Oceania,20605995,405608432937,303.22,14.72,747.5713,141.27,80.72,63.57,10.09,5.05,2.52
Australia,1978,AUS,Oceania,20637193,434363251867,332.7,16.12,765.9458,155.0,88.57,69.75,11.07,5.54,2.77
Australia,1979,AUS,Oceania,20754330,435637883897,318.21,15.33,730.4507,148.25,84.72,66.71,10.59,5.29,2.65
Australia,1980,AUS,Oceania,20768403,498599916966,313.88,15.11,629.5258,146.23,83.56,65.81,10.45,5.22,2.61
Australia,1981,AUS,Oceania,20920885,493549072103,351.76,16.81,712.7198,163.88,93.65,73.75,11.71,5.85,2.93
Australia,1982,AUS,Oceania,21065668,511980331016,330.24,15.68,645.023,153.86,87.92,69.23,10.99,5.49,2.75
Australia,1983,AUS,Oceania,21192788,554257339945,351.06,16.56,633.3819,163.55,93.46,73.6,11.68,5.84,2.92
Australia,1984,AUS,Oceania,21263551,558467151099,350.52,16.48,627.6385,163.3,93.32,73.49,11.66,5.83,2.92
Australia,1985,AUS,Oceania,21766617,609503044251,349.54,16.06,573.4787,162.85,93.05,73.28,11.63,5.82,2.91
Australia,1986,AUS,Oceania,21683594,611050762990,354.14,16.33,579.5566,164.99,94.28,74.25,11.78,5.89,2.95
Australia,1987,AUS,Oceania,21855749,652218991061,369.18,16.89,566.0414,172.0,98.28,77.4,12.29,6.14,3.07
Australia,1988,AUS,Oceania,22072160,636865262449,339.76,15.39,533.4871,158.29,90.45,71.23,11.31,5.65,2.83
Australia,1989,AUS,Oceania,21630688,711702932371,371.94,17.2,522.6108,173.28,99.02,77.98,12.38,6.19,3.09
Australia,1990,AUS,Oceania,21644095,730035211508,386.31,17.85,529.162,179.98,102.84,80.99,12.86,6.43,3.21
Australia,1991,AUS,Oceania,22125905,717571104576,345.67,15.62,481.7284,161.05,92.03,72.47,11.5,5.75,2.88
Australia,1992,AUS,Oceania,22283700,737704777361,352.13,15.8,477.3352,164.06,93.75,73.82,11.72,5.86,2.93
Australia,1993,AUS,Oceania,22695792,776575209623,384.24,16.93,494.7879,179.01,102.29,80.56,12.79,6.39,3.2
Australia,1994,AUS,Oceania,22479433,856617545770,371.63,16.53,433.8394,173.14,98.94,77.91,12.37,6.18,3.09
Australia,1995,AUS,Oceania,22723162,824037416592,371.7,16.36,451.0686,173.17,98.95,77.93,12.37,6.18,3.09
Australia,1996,AUS,Oceania,22812062,867935627874,359.28,15.75,413.9433,167.38,95.65,75.32,11.96,5.98,2.99
Australia,1997,AUS,Oceania,22492137,856980284922,380.48,16.92,443.9789,177.26,101.29,79.77,12.66,6.33,3.17
Australia,1998,AUS,Oceania,23149271,917492217417,361.66,15.62,394.1846,168.49,96.28,75.82,12.04,6.02,3.01
Australia,1999,AUS,Oceania,23474366,961898516415,381.75,16.26,396.8665,177.85,101.63,80.03,12.7,6.35,3.18
Australia,2000,AUS,Oceania,22978032,1028004313021,398.47,17.34,387.6119,185.64,106.08,83.54,13.26,6.63,3.32
Australia,2001,AUS,Oceania,23512078,1013776239069,372.43,15.84,367.3695,173.51,99.15,78.08,12.39,6.2,3.1
Australia,2002,AUS,Oceania,23637991,1074224107140,385.54,16.31,358.9018,179.62,102.64,80.83,12.83,6.41,3.21
Australia,2003,AUS,Oceania,23357531,1075250431483,414.3,17.74,385.3086,193.02,110.3,86.86,13.79,6.89,3.45
Australia,2004,AUS,Oceania,23442459,1049186317865,398.71,17.01,380.0136,185.75,106.14,83.59,13.27,6.63,3.32
Australia,2005,AUS,Oceania,24385382,1108544804603,408.04,16.73,368.0859,190.1,108.63,85.55,13.58,6.79,3.39
Australia,2006,AUS,Oceania,23948372,1168222851579,385.59,16.1,330.064,179.64,102.65,80.84,12.83,6.42,3.21
Australia,2007,AUS,Oceania,23911344,1243366874261,405.65,16.96,326.2542,188.99,107.99,85.05,13.5,6.75,3.37
Australia,2008,AUS,Oceania,23979430,1264143347718,366.49,15.28,289.9109,170.74,97.57,76.83,12.2,6.1,3.05
Australia,2009,AUS,Oceania,24586236,1217156903201,371.62,15.11,305.3143,173.13,98.93,77.91,12.37,6.18,3.09
Australia,2010,AUS,Oceania,24653241,1246342963245,376.59,15.28,302.1533,175.45,100.26,78.95,12.53,6.27,3.13
Australia,2011,AUS,Oceania,24810376,1274326057349,388.07,15.64,304.5276,180.8,103.31,81.36,12.91,6.46,3.23
Australia,2012,AUS,Oceania,24382781,1402019309828,413.04,16.94,294.6071,192.43,109.96,86.6,13.75,6.87,3.44
Australia,2013,AUS,Oceania,25305794,1425611116892,385.95,15.25,270.728,179.81,102.75,80.92,12.84,6.42,3.21
Australia,2014,AUS,Oceania,24924686,1447898708507,403.42,16.19,278.6258,187.95,107.4,84.58,13.43,6.71,3.36
Australia,2015,AUS,Oceania,24969411,1426068308469,406.86,16.29,285.299,189.55,108.31,85.3,13.54,6.77,3.38
Australia,2016,AUS,Oceania,25240478,1474794328488,400.41,15.86,271.5052,186.55,106.6,83.95,13.32,6.66,3.33
Australia,2017,AUS,Oceania,25287853,1501639014434,388.07,15.35,258.4284,180.8,103.31,81.36,12.91,6.46,3.23
Australia,2018,AUS,Oceania,25891384,1502146382916,400.57,15.47,266.6643,186.62,106.64,83.98,13.33,6.67,3.33
